year,month,day,hour,DE_wind_generation_actual,DE_wind_capacity,DE_wind_speed,DE_temperature,DE_air_density,lag_1,lag_2,lag_3
2020.0,2.0,16.0,0.0,34283.0,50452.0,5.29,5.331,1.221,35245.0,39531.0,39406.0
2020.0,2.0,16.0,1.0,35341.0,50452.0,5.398,5.514,1.219,34283.0,35245.0,39531.0
2020.0,2.0,16.0,2.0,35948.0,50452.0,5.424,5.623,1.218,35341.0,34283.0,35245.0
2020.0,2.0,16.0,3.0,35594.0,50452.0,5.438,5.759,1.216,35948.0,35341.0,34283.0
2020.0,2.0,16.0,4.0,35006.0,50452.0,5.52,5.927,1.215,35594.0,35948.0,35341.0
2020.0,2.0,16.0,5.0,36012.0,50452.0,5.66,6.097,1.214,35006.0,35594.0,35948.0
2020.0,2.0,16.0,6.0,37122.0,50452.0,5.899,6.369,1.213,36012.0,35006.0,35594.0
2020.0,2.0,16.0,7.0,38836.0,50452.0,6.305,7.261,1.211,37122.0,36012.0,35006.0
2020.0,2.0,16.0,8.0,39988.0,50452.0,6.643,8.285,1.208,38836.0,37122.0,36012.0
2020.0,2.0,16.0,9.0,39990.0,50452.0,6.92,9.303,1.204,39988.0,38836.0,37122.0
2020.0,2.0,16.0,10.0,40456.0,50452.0,7.152,10.287,1.199,39990.0,39988.0,38836.0
2020.0,2.0,16.0,11.0,39609.0,50452.0,7.314,11.161,1.194,40456.0,39990.0,39988.0
2020.0,2.0,16.0,12.0,38492.0,50452.0,7.389,11.847,1.189,39609.0,40456.0,39990.0
2020.0,2.0,16.0,13.0,38087.0,50452.0,7.371,12.171,1.186,38492.0,39609.0,40456.0
2020.0,2.0,16.0,14.0,38320.0,50452.0,7.369,12.103,1.185,38087.0,38492.0,39609.0
2020.0,2.0,16.0,15.0,39493.0,50452.0,7.398,11.702,1.184,38320.0,38087.0,38492.0
2020.0,2.0,16.0,16.0,40968.0,50452.0,7.444,11.166,1.184,39493.0,38320.0,38087.0
2020.0,2.0,16.0,17.0,42975.0,50452.0,7.554,10.977,1.185,40968.0,39493.0,38320.0
2020.0,2.0,16.0,18.0,42862.0,50452.0,7.525,10.841,1.186,42975.0,40968.0,39493.0
2020.0,2.0,16.0,19.0,42181.0,50452.0,7.439,10.64,1.187,42862.0,42975.0,40968.0
2020.0,2.0,16.0,20.0,42152.0,50452.0,7.238,10.361,1.189,42181.0,42862.0,42975.0
2020.0,2.0,16.0,21.0,43172.0,50452.0,7.053,9.965,1.192,42152.0,42181.0,42862.0
2020.0,2.0,16.0,22.0,40342.0,50452.0,6.829,9.498,1.195,43172.0,42152.0,42181.0
2020.0,2.0,16.0,23.0,38757.0,50452.0,6.622,9.071,1.198,40342.0,43172.0,42152.0
2020.0,2.0,17.0,0.0,37509.0,50452.0,6.442,8.654,1.201,38757.0,40342.0,43172.0
2020.0,2.0,17.0,1.0,36436.0,50452.0,6.238,8.229,1.204,37509.0,38757.0,40342.0
2020.0,2.0,17.0,2.0,36365.0,50452.0,5.988,7.792,1.207,36436.0,37509.0,38757.0
2020.0,2.0,17.0,3.0,35622.0,50452.0,5.747,7.371,1.21,36365.0,36436.0,37509.0
2020.0,2.0,17.0,4.0,38066.0,50452.0,5.471,6.96,1.212,35622.0,36365.0,36436.0
2020.0,2.0,17.0,5.0,39057.0,50452.0,5.195,6.558,1.215,38066.0,35622.0,36365.0
2020.0,2.0,17.0,6.0,36225.0,50452.0,4.981,6.295,1.217,39057.0,38066.0,35622.0
2020.0,2.0,17.0,7.0,33662.0,50452.0,5.067,6.741,1.218,36225.0,39057.0,38066.0
2020.0,2.0,17.0,8.0,32679.0,50452.0,5.307,7.456,1.217,33662.0,36225.0,39057.0
2020.0,2.0,17.0,9.0,32748.0,50452.0,5.553,8.11,1.216,32679.0,33662.0,36225.0
2020.0,2.0,17.0,10.0,33263.0,50452.0,5.644,8.593,1.215,32748.0,32679.0,33662.0
2020.0,2.0,17.0,11.0,33759.0,50452.0,5.649,8.854,1.213,33263.0,32748.0,32679.0
2020.0,2.0,17.0,12.0,34514.0,50452.0,5.604,8.874,1.213,33759.0,33263.0,32748.0
2020.0,2.0,17.0,13.0,34600.0,50452.0,5.45,8.67,1.213,34514.0,33759.0,33263.0
2020.0,2.0,17.0,14.0,33862.0,50452.0,5.165,8.198,1.214,34600.0,34514.0,33759.0
2020.0,2.0,17.0,15.0,33196.0,50452.0,4.758,7.384,1.215,33862.0,34600.0,34514.0
2020.0,2.0,17.0,16.0,34362.0,50452.0,4.513,6.418,1.218,33196.0,33862.0,34600.0
2020.0,2.0,17.0,17.0,35223.0,50452.0,4.583,5.875,1.221,34362.0,33196.0,33862.0
2020.0,2.0,17.0,18.0,36314.0,50452.0,4.67,5.484,1.224,35223.0,34362.0,33196.0
2020.0,2.0,17.0,19.0,37327.0,50452.0,4.765,5.171,1.226,36314.0,35223.0,34362.0
2020.0,2.0,17.0,20.0,37951.0,50452.0,4.879,4.946,1.228,37327.0,36314.0,35223.0
2020.0,2.0,17.0,21.0,37528.0,50452.0,4.932,4.772,1.229,37951.0,37327.0,36314.0
2020.0,2.0,17.0,22.0,37651.0,50452.0,5.062,4.657,1.23,37528.0,37951.0,37327.0
2020.0,2.0,17.0,23.0,37503.0,50452.0,5.226,4.63,1.231,37651.0,37528.0,37951.0
2020.0,2.0,18.0,0.0,38415.0,50452.0,5.285,4.609,1.231,37503.0,37651.0,37528.0
2020.0,2.0,18.0,1.0,38707.0,50452.0,5.353,4.566,1.232,38415.0,37503.0,37651.0
2020.0,2.0,18.0,2.0,38720.0,50452.0,5.397,4.492,1.233,38707.0,38415.0,37503.0
2020.0,2.0,18.0,3.0,39018.0,50452.0,5.428,4.372,1.234,38720.0,38707.0,38415.0
2020.0,2.0,18.0,4.0,38560.0,50452.0,5.479,4.204,1.236,39018.0,38720.0,38707.0
2020.0,2.0,18.0,5.0,39305.0,50452.0,5.518,3.99,1.237,38560.0,39018.0,38720.0
2020.0,2.0,18.0,6.0,40115.0,50452.0,5.628,3.837,1.239,39305.0,38560.0,39018.0
2020.0,2.0,18.0,7.0,40231.0,50452.0,5.898,4.187,1.24,40115.0,39305.0,38560.0
2020.0,2.0,18.0,8.0,40443.0,50452.0,6.462,4.87,1.239,40231.0,40115.0,39305.0
2020.0,2.0,18.0,9.0,40877.0,50452.0,6.999,5.729,1.237,40443.0,40231.0,40115.0
2020.0,2.0,18.0,10.0,40471.0,50452.0,7.168,6.476,1.235,40877.0,40443.0,40231.0
2020.0,2.0,18.0,11.0,40005.0,50452.0,7.124,6.953,1.233,40471.0,40877.0,40443.0
2020.0,2.0,18.0,12.0,39494.0,50452.0,6.954,7.161,1.231,40005.0,40471.0,40877.0
2020.0,2.0,18.0,13.0,38218.0,50452.0,6.619,7.105,1.23,39494.0,40005.0,40471.0
2020.0,2.0,18.0,14.0,36607.0,50452.0,5.982,6.709,1.23,38218.0,39494.0,40005.0
2020.0,2.0,18.0,15.0,35329.0,50452.0,5.036,5.814,1.231,36607.0,38218.0,39494.0
2020.0,2.0,18.0,16.0,35326.0,50452.0,4.506,4.602,1.234,35329.0,36607.0,38218.0
2020.0,2.0,18.0,17.0,35739.0,50452.0,4.565,4.074,1.236,35326.0,35329.0,36607.0
2020.0,2.0,18.0,18.0,37022.0,50452.0,4.587,3.716,1.238,35739.0,35326.0,35329.0
2020.0,2.0,18.0,19.0,38224.0,50452.0,4.507,3.367,1.239,37022.0,35739.0,35326.0
2020.0,2.0,18.0,20.0,38977.0,50452.0,4.557,3.103,1.24,38224.0,37022.0,35739.0
2020.0,2.0,18.0,21.0,38482.0,50452.0,4.682,2.97,1.24,38977.0,38224.0,37022.0
2020.0,2.0,18.0,22.0,38411.0,50452.0,4.805,2.904,1.24,38482.0,38977.0,38224.0
2020.0,2.0,18.0,23.0,37929.0,50452.0,4.94,2.875,1.239,38411.0,38482.0,38977.0
