year,month,day,hour,DE_wind_generation_actual,DE_wind_capacity,DE_wind_speed,DE_temperature,DE_air_density
2015,1,19,14,811.0,28016.0,0.92,0.655,1.241
2015,1,19,15,990.0,28016.0,1.022,-0.64,1.243
2015,1,19,16,1182.0,28016.0,1.155,-1.068,1.244
2015,1,19,17,1311.0,28016.0,1.235,-1.268,1.246
2015,1,19,18,1305.0,28016.0,1.273,-1.424,1.248
2015,1,19,19,1301.0,28016.0,1.287,-1.536,1.249
2015,1,19,20,1336.0,28016.0,1.311,-1.629,1.25
2015,1,19,21,1353.0,28016.0,1.282,-1.685,1.25
2015,1,19,22,1341.0,28016.0,1.225,-1.712,1.251
2015,1,19,23,1287.0,28029.0,1.173,-1.757,1.251
2015,1,20,0,1195.0,28029.0,1.139,-1.785,1.251
2015,1,20,1,1176.0,28029.0,1.119,-1.82,1.251
2015,1,20,2,1094.0,28029.0,1.09,-1.842,1.252
2015,1,20,3,973.0,28029.0,1.076,-1.84,1.252
2015,1,20,4,898.0,28029.0,1.068,-1.841,1.252
2015,1,20,5,856.0,28029.0,1.069,-1.858,1.253
2015,1,20,6,866.0,28029.0,1.074,-1.879,1.253
2015,1,20,7,848.0,28029.0,1.17,-1.716,1.254
2015,1,20,8,757.0,28029.0,1.491,-0.958,1.254
2015,1,20,9,606.0,28029.0,1.613,-0.124,1.251
2015,1,20,10,471.0,28029.0,1.661,0.526,1.249
2015,1,20,11,368.0,28029.0,1.693,0.955,1.246
2015,1,20,12,338.0,28029.0,1.668,1.098,1.245
2015,1,20,13,374.0,28029.0,1.485,0.953,1.245
2015,1,20,14,386.0,28029.0,0.979,0.246,1.246
2015,1,20,15,389.0,28029.0,0.851,-0.951,1.247
2015,1,20,16,460.0,28029.0,0.892,-1.425,1.248
2015,1,20,17,523.0,28029.0,0.896,-1.645,1.25
2015,1,20,18,539.0,28029.0,0.913,-1.862,1.252
2015,1,20,19,564.0,28029.0,0.958,-2.071,1.253
2015,1,20,20,694.0,28029.0,1.02,-2.264,1.254
2015,1,20,21,720.0,28029.0,1.087,-2.416,1.256
2015,1,20,22,791.0,28029.0,1.144,-2.575,1.256
2015,1,20,23,852.0,28038.0,1.217,-2.748,1.257
2015,1,21,0,840.0,28038.0,1.27,-2.901,1.258
2015,1,21,1,871.0,28038.0,1.324,-3.017,1.258
2015,1,21,2,895.0,28038.0,1.39,-3.103,1.259
2015,1,21,3,927.0,28038.0,1.435,-3.188,1.259
2015,1,21,4,1059.0,28038.0,1.479,-3.259,1.26
2015,1,21,5,1254.0,28038.0,1.541,-3.297,1.261
2015,1,21,6,1439.0,28038.0,1.637,-3.315,1.262
2015,1,21,7,1632.0,28038.0,1.899,-2.958,1.263
2015,1,21,8,1697.0,28038.0,2.317,-1.72,1.261
2015,1,21,9,1476.0,28038.0,2.55,-0.512,1.257
2015,1,21,10,1282.0,28038.0,2.638,0.397,1.253
2015,1,21,11,1139.0,28038.0,2.626,1.009,1.25
2015,1,21,12,1205.0,28038.0,2.582,1.265,1.248
2015,1,21,13,1330.0,28038.0,2.44,1.109,1.247
2015,1,21,14,1623.0,28038.0,1.848,0.144,1.247
2015,1,21,15,2188.0,28038.0,1.597,-1.481,1.249
2015,1,21,16,2758.0,28038.0,1.892,-1.966,1.252
2015,1,21,17,3368.0,28038.0,2.144,-2.106,1.254
2015,1,21,18,3830.0,28038.0,2.263,-2.27,1.256
2015,1,21,19,3939.0,28038.0,2.31,-2.386,1.258
2015,1,21,20,3963.0,28038.0,2.325,-2.466,1.259
2015,1,21,21,3996.0,28038.0,2.366,-2.469,1.26
2015,1,21,22,3995.0,28038.0,2.352,-2.5,1.261
2015,1,21,23,3684.0,28054.0,2.334,-2.532,1.261
2015,1,22,0,3478.0,28054.0,2.337,-2.564,1.261
2015,1,22,1,3378.0,28054.0,2.361,-2.57,1.262
2015,1,22,2,3330.0,28054.0,2.404,-2.572,1.262
2015,1,22,3,3432.0,28054.0,2.399,-2.575,1.262
2015,1,22,4,3662.0,28054.0,2.383,-2.608,1.262
2015,1,22,5,3647.0,28054.0,2.424,-2.625,1.263
2015,1,22,6,3513.0,28054.0,2.433,-2.618,1.263
2015,1,22,7,3377.0,28054.0,2.551,-2.353,1.263
2015,1,22,8,3080.0,28054.0,2.791,-1.448,1.262
2015,1,22,9,2679.0,28054.0,2.911,-0.436,1.259
2015,1,22,10,2349.0,28054.0,2.893,0.451,1.255
2015,1,22,11,2059.0,28054.0,2.844,1.056,1.252
2015,1,22,12,1952.0,28054.0,2.793,1.298,1.251
2015,1,22,13,1909.0,28054.0,2.604,1.151,1.25
2015,1,22,14,1898.0,28054.0,2.103,0.383,1.252
2015,1,22,15,2003.0,28054.0,1.866,-0.768,1.254
2015,1,22,16,2216.0,28054.0,2.002,-1.205,1.256
2015,1,22,17,2354.0,28054.0,2.063,-1.389,1.259
2015,1,22,18,2300.0,28054.0,2.044,-1.579,1.261
2015,1,22,19,2174.0,28054.0,2.014,-1.759,1.262
2015,1,22,20,2105.0,28054.0,2.006,-1.892,1.264
2015,1,22,21,1935.0,28054.0,2.034,-1.963,1.265
2015,1,22,22,1799.0,28054.0,2.08,-2.018,1.266
2015,1,22,23,1666.0,28069.0,2.146,-2.068,1.267
2015,1,23,0,1567.0,28069.0,2.182,-2.129,1.268
2015,1,23,1,1489.0,28069.0,2.184,-2.225,1.268
2015,1,23,2,1474.0,28069.0,2.156,-2.328,1.269
2015,1,23,3,1512.0,28069.0,2.101,-2.437,1.269
2015,1,23,4,1424.0,28069.0,2.054,-2.528,1.27
2015,1,23,5,1419.0,28069.0,1.992,-2.609,1.271
2015,1,23,6,1394.0,28069.0,1.909,-2.695,1.272
2015,1,23,7,1260.0,28069.0,2.017,-2.501,1.272
2015,1,23,8,1049.0,28069.0,2.407,-1.592,1.271
2015,1,23,9,922.0,28069.0,2.546,-0.8,1.27
2015,1,23,10,831.0,28069.0,2.492,-0.157,1.268
2015,1,23,11,795.0,28069.0,2.397,0.335,1.265
2015,1,23,12,812.0,28069.0,2.3,0.592,1.263
2015,1,23,13,827.0,28069.0,2.138,0.506,1.263
2015,1,23,14,872.0,28069.0,1.626,-0.19,1.263
2015,1,23,15,1021.0,28069.0,1.221,-1.545,1.265
2015,1,23,16,1071.0,28069.0,1.253,-2.146,1.268
2015,1,23,17,1202.0,28069.0,1.283,-2.415,1.27
2015,1,23,18,1456.0,28069.0,1.297,-2.69,1.271
2015,1,23,19,1936.0,28069.0,1.327,-2.963,1.273
2015,1,23,20,2625.0,28069.0,1.383,-3.177,1.274
2015,1,23,21,3296.0,28069.0,1.457,-3.307,1.275
2015,1,23,22,3925.0,28069.0,1.553,-3.394,1.275
2015,1,23,23,4411.0,28069.0,1.694,-3.479,1.276
2015,1,24,0,4819.0,28069.0,1.836,-3.572,1.276
2015,1,24,1,5542.0,28069.0,2.01,-3.658,1.276
2015,1,24,2,6645.0,28069.0,2.195,-3.729,1.277
2015,1,24,3,7357.0,28069.0,2.38,-3.748,1.276
2015,1,24,4,7510.0,28069.0,2.557,-3.793,1.276
2015,1,24,5,7913.0,28069.0,2.729,-3.841,1.276
2015,1,24,6,8086.0,28069.0,2.854,-3.879,1.275
2015,1,24,7,7908.0,28069.0,3.076,-3.549,1.274
2015,1,24,8,7576.0,28069.0,3.385,-2.403,1.271
2015,1,24,9,7041.0,28069.0,3.597,-1.354,1.267
2015,1,24,10,6166.0,28069.0,3.647,-0.525,1.262
2015,1,24,11,5404.0,28069.0,3.573,0.059,1.259
2015,1,24,12,5172.0,28069.0,3.387,0.378,1.256
2015,1,24,13,4835.0,28069.0,3.071,0.378,1.255
2015,1,24,14,4872.0,28069.0,2.436,-0.155,1.255
2015,1,24,15,5235.0,28069.0,2.046,-1.119,1.256
2015,1,24,16,5623.0,28069.0,2.206,-1.379,1.257
2015,1,24,17,6280.0,28069.0,2.388,-1.368,1.259
2015,1,24,18,6692.0,28069.0,2.528,-1.37,1.261
2015,1,24,19,7029.0,28069.0,2.656,-1.343,1.262
2015,1,24,20,7118.0,28069.0,2.699,-1.32,1.263
2015,1,24,21,7068.0,28069.0,2.733,-1.275,1.264
2015,1,24,22,7496.0,28069.0,2.783,-1.222,1.264
2015,1,24,23,7608.0,28069.0,2.853,-1.184,1.264
2015,1,25,0,7921.0,28069.0,2.956,-1.145,1.265
2015,1,25,1,7826.0,28069.0,3.046,-1.099,1.265
2015,1,25,2,7752.0,28069.0,3.075,-1.098,1.266
2015,1,25,3,7447.0,28069.0,3.083,-1.128,1.266
2015,1,25,4,7119.0,28069.0,3.023,-1.206,1.267
2015,1,25,5,6671.0,28069.0,2.927,-1.276,1.268
2015,1,25,6,6432.0,28069.0,2.85,-1.308,1.269
2015,1,25,7,6012.0,28069.0,2.928,-1.111,1.27
2015,1,25,8,5614.0,28069.0,3.176,-0.436,1.269
2015,1,25,9,4778.0,28069.0,3.228,0.303,1.267
2015,1,25,10,4251.0,28069.0,3.196,0.923,1.264
2015,1,25,11,3971.0,28069.0,3.13,1.281,1.262
2015,1,25,12,3615.0,28069.0,3.0,1.404,1.26
2015,1,25,13,3295.0,28069.0,2.694,1.276,1.26
2015,1,25,14,3053.0,28069.0,2.172,0.819,1.261
2015,1,25,15,3045.0,28069.0,1.903,0.052,1.262
2015,1,25,16,2976.0,28069.0,1.985,-0.297,1.263
2015,1,25,17,2958.0,28069.0,2.013,-0.38,1.264
2015,1,25,18,2934.0,28069.0,1.957,-0.449,1.265
2015,1,25,19,2893.0,28069.0,1.888,-0.527,1.266
2015,1,25,20,2738.0,28069.0,1.857,-0.598,1.266
2015,1,25,21,2654.0,28069.0,1.849,-0.659,1.267
2015,1,25,22,2712.0,28069.0,1.838,-0.744,1.267
2015,1,25,23,3042.0,28084.0,1.864,-0.845,1.267
2015,1,26,0,3425.0,28084.0,1.92,-0.95,1.267
2015,1,26,1,3831.0,28084.0,1.983,-1.056,1.267
2015,1,26,2,4285.0,28084.0,2.079,-1.132,1.267
2015,1,26,3,4829.0,28084.0,2.165,-1.186,1.266
2015,1,26,4,5286.0,28084.0,2.283,-1.261,1.266
2015,1,26,5,5866.0,28084.0,2.436,-1.343,1.266
2015,1,26,6,6581.0,28084.0,2.624,-1.418,1.266
2015,1,26,7,7134.0,28084.0,3.016,-1.126,1.266
2015,1,26,8,7861.0,28084.0,3.499,-0.313,1.264
2015,1,26,9,8500.0,28084.0,3.758,0.485,1.26
2015,1,26,10,9044.0,28084.0,4.043,1.124,1.256
2015,1,26,11,9818.0,28084.0,4.198,1.464,1.253
2015,1,26,12,10328.0,28084.0,4.169,1.549,1.251
2015,1,26,13,10554.0,28084.0,4.002,1.395,1.25
2015,1,26,14,10918.0,28084.0,3.815,1.059,1.249
2015,1,26,15,11718.0,28084.0,3.793,0.608,1.249
2015,1,26,16,12848.0,28084.0,3.972,0.442,1.249
2015,1,26,17,13842.0,28084.0,4.084,0.353,1.249
2015,1,26,18,13989.0,28084.0,4.154,0.338,1.249
2015,1,26,19,13728.0,28084.0,4.091,0.325,1.249
2015,1,26,20,13397.0,28084.0,4.01,0.328,1.249
2015,1,26,21,13712.0,28084.0,3.996,0.349,1.249
2015,1,26,22,14745.0,28084.0,4.086,0.428,1.248
2015,1,26,23,15353.0,28095.0,4.179,0.507,1.248
2015,1,27,0,15522.0,28095.0,4.231,0.556,1.248
2015,1,27,1,15541.0,28095.0,4.192,0.541,1.248
2015,1,27,2,15201.0,28095.0,4.133,0.468,1.248
2015,1,27,3,15179.0,28095.0,4.093,0.378,1.249
2015,1,27,4,15132.0,28095.0,4.068,0.227,1.25
2015,1,27,5,14943.0,28095.0,4.12,0.098,1.251
2015,1,27,6,14962.0,28095.0,4.207,0.025,1.252
2015,1,27,7,14271.0,28095.0,4.335,0.147,1.253
2015,1,27,8,12805.0,28095.0,4.449,0.621,1.252
2015,1,27,9,12510.0,28095.0,4.493,1.14,1.251
2015,1,27,10,12213.0,28095.0,4.517,1.618,1.249
2015,1,27,11,12171.0,28095.0,4.532,1.965,1.247
2015,1,27,12,11626.0,28095.0,4.381,2.125,1.246
2015,1,27,13,11494.0,28095.0,4.047,2.036,1.245
2015,1,27,14,10512.0,28095.0,3.613,1.583,1.246
2015,1,27,15,9059.0,28095.0,3.191,0.656,1.248
2015,1,27,16,7844.0,28095.0,3.084,0.153,1.25
2015,1,27,17,7646.0,28095.0,2.974,0.004,1.252
2015,1,27,18,7449.0,28095.0,2.891,-0.058,1.253
2015,1,27,19,6872.0,28095.0,2.804,-0.142,1.255
2015,1,27,20,6610.0,28095.0,2.689,-0.276,1.256
2015,1,27,21,6576.0,28095.0,2.592,-0.412,1.257
2015,1,27,22,6204.0,28095.0,2.541,-0.522,1.258
2015,1,27,23,6288.0,28101.0,2.545,-0.575,1.257
2015,1,28,0,6073.0,28101.0,2.581,-0.59,1.257
2015,1,28,1,6183.0,28101.0,2.618,-0.591,1.256
2015,1,28,2,6673.0,28101.0,2.696,-0.574,1.255
2015,1,28,3,7456.0,28101.0,2.74,-0.561,1.255
2015,1,28,4,8498.0,28101.0,2.854,-0.554,1.254
2015,1,28,5,9741.0,28101.0,3.094,-0.523,1.253
2015,1,28,6,11304.0,28101.0,3.377,-0.498,1.252
2015,1,28,7,12770.0,28101.0,3.84,-0.235,1.251
2015,1,28,8,14602.0,28101.0,4.354,0.462,1.248
2015,1,28,9,16524.0,28101.0,4.78,1.291,1.244
2015,1,28,10,18851.0,28101.0,5.211,1.993,1.239
2015,1,28,11,21088.0,28101.0,5.681,2.454,1.235
2015,1,28,12,23099.0,28101.0,5.981,2.629,1.231
2015,1,28,13,24618.0,28101.0,6.227,2.53,1.229
2015,1,28,14,25473.0,28101.0,6.442,2.121,1.227
2015,1,28,15,26698.0,28101.0,6.613,1.33,1.227
2015,1,28,16,27153.0,28101.0,6.874,0.738,1.227
2015,1,28,17,27082.0,28101.0,6.991,0.572,1.226
2015,1,28,18,26199.0,28101.0,6.951,0.569,1.225
2015,1,28,19,25981.0,28101.0,6.756,0.574,1.224
2015,1,28,20,25527.0,28101.0,6.442,0.558,1.224
2015,1,28,21,24532.0,28101.0,6.111,0.471,1.224
2015,1,28,22,23422.0,28101.0,5.743,0.337,1.225
2015,1,28,23,22152.0,28123.0,5.458,0.138,1.225
2015,1,29,0,21690.0,28123.0,5.259,-0.078,1.226
2015,1,29,1,21180.0,28123.0,5.036,-0.337,1.227
2015,1,29,2,20759.0,28123.0,4.839,-0.629,1.228
2015,1,29,3,20607.0,28123.0,4.721,-0.907,1.229
2015,1,29,4,20677.0,28123.0,4.712,-1.151,1.229
2015,1,29,5,21100.0,28123.0,4.773,-1.357,1.23
2015,1,29,6,21618.0,28123.0,4.902,-1.508,1.23
2015,1,29,7,21839.0,28123.0,5.177,-1.201,1.229
2015,1,29,8,21686.0,28123.0,5.552,-0.269,1.226
2015,1,29,9,21974.0,28123.0,5.844,0.648,1.222
2015,1,29,10,21474.0,28123.0,6.057,1.294,1.218
2015,1,29,11,21339.0,28123.0,6.053,1.673,1.214
2015,1,29,12,20073.0,28123.0,5.813,1.81,1.212
2015,1,29,13,18270.0,28123.0,5.404,1.741,1.21
2015,1,29,14,15844.0,28123.0,4.877,1.401,1.208
2015,1,29,15,13673.0,28123.0,4.31,0.724,1.208
2015,1,29,16,12592.0,28123.0,4.016,0.227,1.208
2015,1,29,17,11967.0,28123.0,3.989,0.018,1.208
2015,1,29,18,10881.0,28123.0,4.073,-0.076,1.207
2015,1,29,19,9984.0,28123.0,4.185,-0.123,1.206
2015,1,29,20,9172.0,28123.0,4.17,-0.19,1.205
2015,1,29,21,8509.0,28123.0,4.034,-0.262,1.204
2015,1,29,22,7769.0,28123.0,3.844,-0.334,1.203
2015,1,29,23,5728.0,28135.0,3.637,-0.424,1.202
2015,1,30,0,4937.0,28135.0,3.413,-0.529,1.201
2015,1,30,1,3975.0,28135.0,3.219,-0.667,1.201
2015,1,30,2,3391.0,28135.0,3.129,-0.836,1.201
2015,1,30,3,3214.0,28135.0,3.248,-1.001,1.202
2015,1,30,4,3007.0,28135.0,3.463,-1.165,1.203
2015,1,30,5,2983.0,28135.0,3.602,-1.362,1.205
2015,1,30,6,2838.0,28135.0,3.672,-1.576,1.207
2015,1,30,7,3126.0,28135.0,3.77,-1.546,1.208
2015,1,30,8,3401.0,28135.0,3.955,-1.081,1.208
2015,1,30,9,3910.0,28135.0,4.082,-0.546,1.207
2015,1,30,10,4162.0,28135.0,4.112,-0.065,1.205
2015,1,30,11,4058.0,28135.0,3.977,0.261,1.204
2015,1,30,12,4312.0,28135.0,3.654,0.397,1.203
2015,1,30,13,4286.0,28135.0,3.129,0.312,1.202
2015,1,30,14,3793.0,28135.0,2.414,-0.153,1.203
2015,1,30,15,3505.0,28135.0,1.898,-1.385,1.204
2015,1,30,16,3210.0,28135.0,1.972,-2.414,1.206
2015,1,30,17,3306.0,28135.0,2.095,-2.793,1.207
2015,1,30,18,3612.0,28135.0,2.186,-3.011,1.209
2015,1,30,19,3830.0,28135.0,2.252,-3.158,1.211
2015,1,30,20,4073.0,28135.0,2.327,-3.273,1.212
2015,1,30,21,3929.0,28135.0,2.408,-3.303,1.213
2015,1,30,22,3772.0,28135.0,2.476,-3.257,1.214
2015,1,30,23,4938.0,28150.0,2.584,-3.201,1.215
2015,1,31,0,5018.0,28150.0,2.724,-3.128,1.216
2015,1,31,1,5478.0,28150.0,2.841,-3.054,1.216
2015,1,31,2,6001.0,28150.0,2.933,-2.979,1.216
2015,1,31,3,6463.0,28150.0,2.936,-2.96,1.217
2015,1,31,4,6502.0,28150.0,2.937,-2.959,1.217
2015,1,31,5,6242.0,28150.0,2.925,-2.991,1.217
2015,1,31,6,6027.0,28150.0,2.912,-3.044,1.217
2015,1,31,7,5834.0,28150.0,3.074,-2.657,1.217
2015,1,31,8,5695.0,28150.0,3.317,-1.516,1.216
2015,1,31,9,5495.0,28150.0,3.552,-0.389,1.213
2015,1,31,10,5252.0,28150.0,3.682,0.385,1.21
2015,1,31,11,5081.0,28150.0,3.628,0.823,1.208
2015,1,31,12,5022.0,28150.0,3.403,1.015,1.207
2015,1,31,13,4882.0,28150.0,2.981,0.97,1.207
2015,1,31,14,4763.0,28150.0,2.318,0.481,1.208
2015,1,31,15,4553.0,28150.0,1.875,-0.892,1.209
2015,1,31,16,4728.0,28150.0,1.955,-1.837,1.212
2015,1,31,17,5209.0,28150.0,2.058,-2.194,1.214
2015,1,31,18,5626.0,28150.0,2.113,-2.545,1.216
2015,1,31,19,6051.0,28150.0,2.147,-2.914,1.218
2015,1,31,20,6309.0,28150.0,2.182,-3.248,1.22
2015,1,31,21,6197.0,28150.0,2.252,-3.438,1.222
2015,1,31,22,5922.0,28150.0,2.265,-3.581,1.224
2015,1,31,23,5604.0,28162.0,2.252,-3.732,1.225
2015,2,1,0,5197.0,28162.0,2.223,-3.872,1.226
2015,2,1,1,4854.0,28162.0,2.197,-4.031,1.228
2015,2,1,2,4286.0,28162.0,2.181,-4.159,1.229
2015,2,1,3,4005.0,28162.0,2.155,-4.249,1.23
2015,2,1,4,3879.0,28162.0,2.145,-4.339,1.23
2015,2,1,5,3850.0,28162.0,2.153,-4.411,1.231
2015,2,1,6,3857.0,28162.0,2.187,-4.456,1.232
2015,2,1,7,3689.0,28162.0,2.403,-3.903,1.232
2015,2,1,8,3476.0,28162.0,2.803,-2.274,1.23
2015,2,1,9,3263.0,28162.0,3.12,-0.749,1.226
2015,2,1,10,3415.0,28162.0,3.27,0.296,1.222
2015,2,1,11,3412.0,28162.0,3.355,0.797,1.22
2015,2,1,12,3767.0,28162.0,3.368,0.969,1.218
2015,2,1,13,4216.0,28162.0,3.178,0.887,1.218
2015,2,1,14,4565.0,28162.0,2.575,0.33,1.219
2015,2,1,15,5243.0,28162.0,2.174,-1.123,1.221
2015,2,1,16,5885.0,28162.0,2.316,-2.067,1.223
2015,2,1,17,6396.0,28162.0,2.547,-2.216,1.225
2015,2,1,18,7157.0,28162.0,2.647,-2.295,1.227
2015,2,1,19,7398.0,28162.0,2.698,-2.372,1.229
2015,2,1,20,7379.0,28162.0,2.747,-2.421,1.23
2015,2,1,21,7684.0,28162.0,2.847,-2.405,1.231
2015,2,1,22,7590.0,28162.0,2.929,-2.354,1.232
2015,2,1,23,7351.0,28171.0,2.976,-2.309,1.232
2015,2,2,0,7331.0,28171.0,2.983,-2.281,1.233
2015,2,2,1,7050.0,28171.0,2.951,-2.287,1.233
2015,2,2,2,7472.0,28171.0,2.982,-2.3,1.234
2015,2,2,3,8119.0,28171.0,2.968,-2.322,1.234
2015,2,2,4,8367.0,28171.0,3.018,-2.361,1.235
2015,2,2,5,8555.0,28171.0,3.092,-2.384,1.236
2015,2,2,6,9232.0,28171.0,3.186,-2.384,1.237
2015,2,2,7,9271.0,28171.0,3.446,-1.989,1.238
2015,2,2,8,9087.0,28171.0,3.812,-1.055,1.236
2015,2,2,9,9023.0,28171.0,4.036,-0.187,1.233
2015,2,2,10,9117.0,28171.0,4.248,0.428,1.231
2015,2,2,11,9780.0,28171.0,4.363,0.756,1.229
2015,2,2,12,9651.0,28171.0,4.27,0.864,1.228
2015,2,2,13,9185.0,28171.0,3.949,0.754,1.228
2015,2,2,14,8408.0,28171.0,3.455,0.29,1.229
2015,2,2,15,7722.0,28171.0,2.947,-0.817,1.23
2015,2,2,16,7641.0,28171.0,2.894,-1.761,1.233
2015,2,2,17,7420.0,28171.0,2.933,-2.159,1.235
2015,2,2,18,7717.0,28171.0,2.948,-2.425,1.237
2015,2,2,19,7839.0,28171.0,2.94,-2.645,1.239
2015,2,2,20,7771.0,28171.0,2.963,-2.83,1.241
2015,2,2,21,7672.0,28171.0,2.994,-2.945,1.242
2015,2,2,22,7175.0,28171.0,2.961,-3.011,1.242
2015,2,2,23,6798.0,28187.0,2.864,-3.106,1.243
2015,2,3,0,6469.0,28187.0,2.768,-3.254,1.244
2015,2,3,1,6379.0,28187.0,2.669,-3.43,1.244
2015,2,3,2,6453.0,28187.0,2.6,-3.593,1.245
2015,2,3,3,6294.0,28187.0,2.511,-3.739,1.246
2015,2,3,4,5868.0,28187.0,2.428,-3.894,1.246
2015,2,3,5,5628.0,28187.0,2.346,-4.066,1.247
2015,2,3,6,5040.0,28187.0,2.276,-4.223,1.249
2015,2,3,7,4473.0,28187.0,2.343,-3.93,1.249
2015,2,3,8,3913.0,28187.0,2.511,-2.724,1.248
2015,2,3,9,3734.0,28187.0,2.676,-1.426,1.245
2015,2,3,10,3671.0,28187.0,2.702,-0.444,1.241
2015,2,3,11,3727.0,28187.0,2.692,0.106,1.239
2015,2,3,12,3525.0,28187.0,2.617,0.295,1.238
2015,2,3,13,3319.0,28187.0,2.42,0.195,1.238
2015,2,3,14,3565.0,28187.0,1.914,-0.322,1.238
2015,2,3,15,3268.0,28187.0,1.458,-1.776,1.24
2015,2,3,16,3283.0,28187.0,1.534,-3.075,1.242
2015,2,3,17,3099.0,28187.0,1.609,-3.668,1.245
2015,2,3,18,2824.0,28187.0,1.611,-4.132,1.247
2015,2,3,19,2688.0,28187.0,1.622,-4.469,1.25
2015,2,3,20,2479.0,28187.0,1.626,-4.737,1.252
2015,2,3,21,2446.0,28187.0,1.659,-4.953,1.254
2015,2,3,22,2471.0,28187.0,1.665,-5.162,1.256
2015,2,3,23,2535.0,28210.0,1.685,-5.363,1.258
2015,2,4,0,2338.0,28210.0,1.707,-5.564,1.259
2015,2,4,1,2096.0,28210.0,1.719,-5.808,1.261
2015,2,4,2,2109.0,28210.0,1.733,-6.073,1.262
2015,2,4,3,2172.0,28210.0,1.716,-6.284,1.264
2015,2,4,4,2177.0,28210.0,1.704,-6.477,1.265
2015,2,4,5,2151.0,28210.0,1.702,-6.631,1.267
2015,2,4,6,2012.0,28210.0,1.707,-6.719,1.269
2015,2,4,7,1934.0,28210.0,1.767,-6.161,1.27
2015,2,4,8,1586.0,28210.0,2.059,-4.311,1.268
2015,2,4,9,1430.0,28210.0,2.414,-2.595,1.264
2015,2,4,10,1471.0,28210.0,2.58,-1.495,1.259
2015,2,4,11,1479.0,28210.0,2.68,-0.889,1.257
2015,2,4,12,1663.0,28210.0,2.739,-0.657,1.255
2015,2,4,13,1970.0,28210.0,2.677,-0.725,1.255
2015,2,4,14,1961.0,28210.0,2.197,-1.264,1.256
2015,2,4,15,1711.0,28210.0,1.561,-2.894,1.258
2015,2,4,16,1620.0,28210.0,1.516,-4.315,1.26
2015,2,4,17,1488.0,28210.0,1.552,-4.832,1.263
2015,2,4,18,1331.0,28210.0,1.533,-5.136,1.265
2015,2,4,19,1197.0,28210.0,1.487,-5.372,1.268
2015,2,4,20,1150.0,28210.0,1.439,-5.554,1.27
2015,2,4,21,1053.0,28210.0,1.419,-5.684,1.271
2015,2,4,22,1001.0,28210.0,1.448,-5.78,1.273
2015,2,4,23,1117.0,28228.0,1.504,-5.861,1.274
2015,2,5,0,1241.0,28228.0,1.555,-5.936,1.275
2015,2,5,1,1361.0,28228.0,1.571,-5.96,1.276
2015,2,5,2,1501.0,28228.0,1.605,-5.928,1.277
2015,2,5,3,1775.0,28228.0,1.671,-5.853,1.277
2015,2,5,4,2018.0,28228.0,1.755,-5.789,1.278
2015,2,5,5,2076.0,28228.0,1.848,-5.749,1.278
2015,2,5,6,2190.0,28228.0,1.985,-5.686,1.279
2015,2,5,7,2438.0,28228.0,2.342,-5.104,1.279
2015,2,5,8,2480.0,28228.0,2.826,-3.607,1.277
2015,2,5,9,2708.0,28228.0,3.509,-2.181,1.272
2015,2,5,10,3205.0,28228.0,3.885,-1.377,1.269
2015,2,5,11,3731.0,28228.0,4.053,-0.97,1.267
2015,2,5,12,4627.0,28228.0,4.167,-0.795,1.266
2015,2,5,13,5459.0,28228.0,4.144,-0.858,1.265
2015,2,5,14,6156.0,28228.0,3.742,-1.347,1.266
2015,2,5,15,6585.0,28228.0,3.347,-2.529,1.267
2015,2,5,16,7599.0,28228.0,3.509,-3.454,1.27
2015,2,5,17,8946.0,28228.0,3.728,-3.826,1.273
2015,2,5,18,9910.0,28228.0,3.793,-4.218,1.275
2015,2,5,19,10301.0,28228.0,3.735,-4.662,1.278
2015,2,5,20,10322.0,28228.0,3.674,-5.085,1.281
2015,2,5,21,10309.0,28228.0,3.689,-5.381,1.283
2015,2,5,22,10475.0,28228.0,3.752,-5.514,1.285
2015,2,5,23,10106.0,28239.0,3.796,-5.563,1.287
2015,2,6,0,9824.0,28239.0,3.79,-5.651,1.288
2015,2,6,1,9653.0,28239.0,3.756,-5.777,1.289
2015,2,6,2,9286.0,28239.0,3.769,-5.894,1.29
2015,2,6,3,9339.0,28239.0,3.824,-5.918,1.291
2015,2,6,4,9131.0,28239.0,3.849,-5.931,1.291
2015,2,6,5,8793.0,28239.0,3.89,-5.92,1.291
2015,2,6,6,8553.0,28239.0,3.881,-5.907,1.292
2015,2,6,7,7949.0,28239.0,4.12,-5.356,1.291
2015,2,6,8,7551.0,28239.0,4.56,-4.176,1.289
2015,2,6,9,6918.0,28239.0,4.865,-3.07,1.285
2015,2,6,10,6871.0,28239.0,4.895,-2.083,1.281
2015,2,6,11,6712.0,28239.0,4.843,-1.313,1.277
2015,2,6,12,6676.0,28239.0,4.742,-0.916,1.274
2015,2,6,13,6585.0,28239.0,4.544,-0.922,1.273
2015,2,6,14,6668.0,28239.0,4.039,-1.49,1.273
2015,2,6,15,6579.0,28239.0,3.339,-3.045,1.276
2015,2,6,16,6425.0,28239.0,3.054,-4.548,1.279
2015,2,6,17,5967.0,28239.0,2.948,-5.317,1.283
2015,2,6,18,5647.0,28239.0,2.798,-5.96,1.286
2015,2,6,19,5300.0,28239.0,2.646,-6.525,1.289
2015,2,6,20,4960.0,28239.0,2.518,-6.944,1.292
2015,2,6,21,4635.0,28239.0,2.43,-7.17,1.294
